pair_idx,gamma_n,gamma_n1,g,t0,far,S_on,h_thr,r,H,H_over_halfgap,n_sign_changes
677283,8436348469.786561965942,8436348469.819874763489,3.331279754639e-02,8436348469.803218841553,21.8847007037,7230.7643656127,1.6631173464e-02,0.9984855484,0.3023045557,18.1494547442,0
677757,8436348611.670453071594,8436348611.710920333862,4.046726226807e-02,8436348611.690687179565,81.6461570165,4966.8460495751,2.0066639489e-02,0.9917468276,0.1565118136,7.7352311388,0
677818,8436348629.870210647583,8436348629.908044815063,3.783416748047e-02,8436348629.889127731323,34.5048158326,5623.3441258416,1.8858956863e-02,0.9969272813,0.2407549033,12.7268508536,0
678649,8436348877.968205451965,8436348878.010379791260,4.217433929443e-02,8436348877.989292144775,30.7825556517,4528.5128732266,2.1015377444e-02,0.9965954557,0.2548957892,12.0877193811,0
679636,8436349173.376394271851,8436349173.414933204651,3.853893280029e-02,8436349173.395664215088,28.8679642731,5415.1689556860,1.9218035538e-02,0.9973309660,0.2632127473,13.6595763413,0
679779,8436349216.013190269470,8436349216.050825119019,3.763484954834e-02,8436349216.032007217407,25.1708143575,5673.3649892676,1.8775635075e-02,0.9977792020,0.2818813641,14.9798055526,0
679826,8436349230.019003868103,8436349230.038242340088,1.923847198486e-02,8436349230.028623580933,17.8531732321,21632.5344776930,9.6152658304e-03,0.9995872685,0.3347012146,34.7949894168,0
679956,8436349268.957772254944,8436349268.992790222168,3.501796722412e-02,8436349268.975280761719,18.6036093885,6542.5160438075,1.7484072540e-02,0.9985772406,0.3278811063,18.7264500053,0
680252,8436349357.406555175781,8436349357.421481132507,1.492595672607e-02,8436349357.414018630981,26.6539115502,35935.8457113868,7.4602101735e-03,0.9996290771,0.2739267985,36.7047558183,0
680534,8436349441.889308929443,8436349441.918318748474,2.900981903076e-02,8436349441.903814315796,34.7378923397,9540.7846864755,1.4478479327e-02,0.9981778454,0.2399458624,16.5423894677,0
680608,8436349463.803530693054,8436349463.840569496155,3.703880310059e-02,8436349463.822050094604,18.5325149288,5849.9763718463,1.8490043882e-02,0.9984147615,0.3285094132,17.7386624692,0
680707,8436349493.461360931396,8436349493.491439819336,3.007888793945e-02,8436349493.476400375366,27.5099753884,8869.8342056016,1.5016103284e-02,0.9984480353,0.2696310462,17.9282589696,0
680858,8436349538.603929519653,8436349538.629637718201,2.570819854736e-02,8436349538.616783142090,19.1786595767,12123.6742422085,1.2843928184e-02,0.9992087279,0.3229281262,25.1225791354,0
681056,8436349597.832963943481,8436349597.863761901855,3.079795837402e-02,8436349597.848362922668,23.2197703050,8457.4632034155,1.5377825887e-02,0.9986263180,0.2934850870,19.0587365225,0
681230,8436349649.677954673767,8436349649.720869064331,4.291439056396e-02,8436349649.699411392212,24.6055484506,4368.5482510221,2.1396681862e-02,0.9971798075,0.2851008243,13.2869566845,0
681233,8436349650.699868202209,8436349650.711495399475,1.162719726562e-02,8436349650.705681800842,16.9197287823,59192.1430463400,5.8127676818e-03,0.9998570677,0.3438098376,59.1389016250,0
681422,8436349707.171936988831,8436349707.211465835571,3.952884674072e-02,8436349707.191701889038,21.4911677939,5141.3937679086,1.9723072195e-02,0.9979077976,0.3050598064,15.4347941608,0
681908,8436349852.571660995483,8436349852.606966018677,3.530502319336e-02,8436349852.589313507080,34.4094724911,6452.6647224078,1.7605381800e-02,0.9973301365,0.2410882200,13.6574457775,0
681960,8436349868.081230163574,8436349868.123332023621,4.210186004639e-02,8436349868.102281570435,18.7616627012,4531.9911868268,2.1007311221e-02,0.9979279394,0.3264971058,15.5098660936,0
681973,8436349871.815896987915,8436349871.856704711914,4.080772399902e-02,8436349871.836300849915,42.2037480332,4846.2285466145,2.0314823438e-02,0.9956361907,0.2176905051,10.6690833881,0
682274,8436349961.989122390747,8436349962.021524429321,3.240203857422e-02,8436349962.005323410034,21.3945007431,7641.2251207755,1.6178322948e-02,0.9985990795,0.3057482075,18.8721587283,0
682430,8436350008.524231910706,8436350008.556473731995,3.224182128906e-02,8436350008.540352821350,20.0370540745,7715.7853375803,1.6099964913e-02,0.9987007104,0.3159352343,19.5978528274,0
682535,8436350039.846248626709,8436350039.869812965393,2.356433868408e-02,8436350039.858030319214,19.5558417870,14426.7521828708,1.1774181114e-02,0.9993220070,0.3197987341,27.1426020827,0
682819,8436350124.761587142944,8436350124.780829429626,1.924228668213e-02,8436350124.771207809448,24.7663038252,21630.8784299950,9.6156338930e-03,0.9994273604,0.2841740388,29.5364104537,0
683662,8436350376.715820312500,8436350376.753047943115,3.722763061523e-02,8436350376.734434127808,25.7970407676,5798.2339495709,1.8572361596e-02,0.9977729600,0.2784389920,14.9587275568,0
684165,8436350527.135466575623,8436350527.162677764893,2.721118927002e-02,8436350527.149072647095,16.4900065150,10820.7478671924,1.3595223731e-02,0.9992377471,0.3482607927,25.5968814335,0
684314,8436350571.610836982727,8436350571.644807815552,3.397083282471e-02,8436350571.627822875977,20.4825872797,6952.7865767830,1.6960378834e-02,0.9985259367,0.3124802625,18.3969739043,0
684517,8436350632.389197349548,8436350632.417211532593,2.801418304443e-02,8436350632.403203964233,20.4417873428,10214.1937732425,1.3993068223e-02,0.9989988429,0.3127919481,22.3309705341,0
684540,8436350639.328645706177,8436350639.346933364868,1.828765869141e-02,8436350639.337789535522,26.2899644739,23946.9837450636,9.1388087351e-03,0.9994509291,0.2758163444,30.1642051723,0
684553,8436350643.167586326599,8436350643.198429107666,3.084278106689e-02,8436350643.183008193970,22.5647085750,8432.3115956518,1.5400743034e-02,0.9986611130,0.2977146002,19.3053019146,0
684706,8436350688.848262786865,8436350688.878928184509,3.066539764404e-02,8436350688.863595962524,25.7658950569,8533.0862233580,1.5309532562e-02,0.9984890944,0.2786072291,18.1707886105,0
685137,8436350817.530982017517,8436350817.571463584900,4.048156738281e-02,8436350817.551222801208,31.3396397896,4913.0875416237,2.0176124382e-02,0.9968054938,0.2526201552,12.4807497099,0
685889,8436351042.645762443542,8436351042.690353393555,4.459095001221e-02,8436351042.668058395386,24.9233840439,4048.3541894306,2.2226738854e-02,0.9969170358,0.2832771165,12.7055878566,0
686015,8436351079.983263969421,8436351080.023146629333,3.988265991211e-02,8436351080.003205299377,36.1609682249,5065.6255784638,1.9870026887e-02,0.9964243574,0.2351770686,11.7934495377,0
686239,8436351147.112389564514,8436351147.153949737549,4.156017303467e-02,8436351147.133169174194,38.8789826797,4670.5242821730,2.0693415628e-02,0.9958291372,0.2268075731,10.9146597117,0
687216,8436351439.150298118591,8436351439.187405586243,3.710746765137e-02,8436351439.168851852417,21.5195126707,5831.4020488729,1.8519467937e-02,0.9981531540,0.3048588323,16.4311310670,0
687693,8436351581.976246833801,8436351582.020185470581,4.393863677979e-02,8436351581.998216629028,30.5628157685,4174.3441506231,2.1888745522e-02,0.9963324821,0.2558104703,11.6439875701,0
687772,8436351605.452664375305,8436351605.474294662476,2.163028717041e-02,8436351605.463479995728,24.8504848291,17123.6419752206,1.0807293061e-02,0.9992741174,0.2836923107,26.2310258305,0
688151,8436351718.822167396545,8436351718.861505508423,3.933811187744e-02,8436351718.841836929321,27.8246286452,5197.4963362400,1.9616336458e-02,0.9973196741,0.2681021578,13.6306571426,0
688155,8436351719.795679092407,8436351719.808892250061,1.321315765381e-02,8436351719.802286148071,24.3316738912,45846.6178499938,6.6048254756e-03,0.9997346053,0.2867008657,43.3962680506,0
688370,8436351784.106894493103,8436351784.139908790588,3.301429748535e-02,8436351784.123401641846,22.5690293764,7362.3967505618,1.6481828437e-02,0.9984661006,0.2976861004,18.0337685809,0
688786,8436351908.694330215454,8436351908.719122886658,2.479267120361e-02,8436351908.706726074219,25.7015082893,13040.6767171737,1.2384113780e-02,0.9990140778,0.2789559907,22.5031008905,0
688869,8436351933.273472785950,8436351933.307303428650,3.383064270020e-02,8436351933.290388107300,16.3107174333,7006.1870187257,1.6895620064e-02,0.9988352993,0.3501696207,20.7013283100,0
688906,8436351944.556852340698,8436351944.562097549438,5.245208740234e-03,8436351944.559474945068,26.2258546436,290806.1604730899,2.6224861099e-03,0.9999549073,0.2761532590,105.2973380874,0
688950,8436351957.584615707397,8436351957.628384590149,4.376888275146e-02,8436351957.606500625610,22.0862625080,4198.0725619464,2.1826797908e-02,0.9973660069,0.3009219608,13.7504976990,0
689364,8436352081.404592514038,8436352081.447536468506,4.294395446777e-02,8436352081.426064491272,21.4578822687,4359.4216432001,2.1419067518e-02,0.9975358713,0.3052963195,14.2183608067,0
689432,8436352101.705868721008,8436352101.740533828735,3.466510772705e-02,8436352101.723201751709,20.0321075253,6677.4355868299,1.7306535763e-02,0.9984988883,0.3159742390,18.2301028137,0
689963,8436352260.704450607300,8436352260.739326477051,3.487586975098e-02,8436352260.721888542175,26.6801934882,6603.8626978354,1.7402673820e-02,0.9979779110,0.2737918463,15.7009329522,0
689976,8436352264.273356437683,8436352264.309843063354,3.648662567139e-02,8436352264.291599273682,25.0656820321,6034.3476811263,1.8205383555e-02,0.9979209214,0.2824718893,15.4835852386,0
690016,8436352276.197776794434,8436352276.236019134521,3.824234008789e-02,8436352276.216897964478,20.9377950656,5491.1108799394,1.9084680386e-02,0.9980916619,0.3090647859,16.1634871316,0
691572,8436352741.477814674377,8436352741.511486053467,3.367137908936e-02,8436352741.494649887085,26.5606101143,7082.7166856175,1.6804092474e-02,0.9981232090,0.2744074983,16.2991540996,0
691790,8436352806.608567237854,8436352806.628067016602,1.949977874756e-02,8436352806.618316650391,19.6030244184,21058.8707260739,9.7453503883e-03,0.9995344577,0.3194136396,32.7607450008,0
691896,8436352838.344568252563,8436352838.383298873901,3.873062133789e-02,8436352838.363933563232,18.3572914491,5351.4736408318,1.9332067485e-02,0.9982833643,0.3300735289,17.0445770021,0
692252,8436352944.716252326965,8436352944.736812591553,2.056026458740e-02,8436352944.726531982422,24.4494338861,18949.3056471268,1.0273498158e-02,0.9993546643,0.2860095891,27.8215864232,0
692307,8436352961.224657058716,8436352961.245241165161,2.058410644531e-02,8436352961.234949111938,54.9492497626,18935.9908405739,1.0277109419e-02,0.9985480250,0.1907805578,18.5366858934,0
692341,8436352971.378419876099,8436352971.399684906006,2.126502990723e-02,8436352971.389052391052,22.5774416333,17713.8059180217,1.0625736864e-02,0.9993625130,0.2976306369,27.9924964331,0
692766,8436353098.223076820374,8436353098.260086059570,3.700923919678e-02,8436353098.241580963135,28.0707081686,5868.8348919992,1.8460312645e-02,0.9976056275,0.2669244234,14.4247452362,0
693078,8436353191.527243614197,8436353191.567819595337,4.057598114014e-02,8436353191.547531127930,59.0456565651,4918.1019105819,2.0165836233e-02,0.9939789830,0.1840437271,9.0715601680,0
693201,8436353228.367459297180,8436353228.403440475464,3.598117828369e-02,8436353228.385450363159,21.8460391080,6201.1452460057,1.7958871624e-02,0.9982369939,0.3025719362,16.8183450725,0
693699,8436353377.357460021973,8436353377.386639595032,2.917957305908e-02,8436353377.372049331665,31.8284926077,9427.5929421774,1.4565137421e-02,0.9983105230,0.2506726558,17.1813792705,0
694826,8436353714.179130554199,8436353714.218142509460,3.901195526123e-02,8436353714.198637008667,23.8930887263,5280.3674686086,1.9461796381e-02,0.9977349892,0.2893202621,14.8323897225,0
695889,8436354031.857925415039,8436354031.881954193115,2.402877807617e-02,8436354031.869939804077,24.8027873443,13880.4435307488,1.2003650059e-02,0.9991061569,0.2839649597,23.6354057495,0
696733,8436354284.286309242249,8436354284.313408851624,2.709960937500e-02,8436354284.299859046936,19.7741576345,10913.1860560193,1.3537523331e-02,0.9990936138,0.3180284715,23.4710742174,0
697042,8436354376.738000869751,8436354376.770344734192,3.234386444092e-02,8436354376.754173278809,21.1803194815,7668.4458606080,1.6149583263e-02,0.9986180404,0.3072902243,19.0014538863,0
697155,8436354410.533246040344,8436354410.573012351990,3.976631164551e-02,8436354410.553129196167,14.7639001967,5073.7019772708,1.9854205877e-02,0.9985439965,0.3680564623,18.5109680582,0
697196,8436354422.680530548096,8436354422.714944839478,3.441429138184e-02,8436354422.697737693787,19.8681054255,6774.6654500005,1.7181895410e-02,0.9985325701,0.3172756700,18.4385996215,0
697405,8436354485.331354141235,8436354485.357055664062,2.570152282715e-02,8436354485.344204902649,19.5669670560,12130.3514159709,1.2840392715e-02,0.9991931452,0.3197078066,24.8785107964,0
697676,8436354566.267710685730,8436354566.304673194885,3.696250915527e-02,8436354566.286191940308,30.0733103518,5885.6152617813,1.8433977932e-02,0.9974419136,0.2578839892,13.9538140205,0
697846,8436354617.116142272949,8436354617.160717964172,4.457569122314e-02,8436354617.138429641724,23.5594409542,4049.7452541940,2.2222921146e-02,0.9970870013,0.2913617302,13.0726735672,0
698344,8436354765.991736412048,8436354766.031244277954,3.950786590576e-02,8436354766.011489868164,25.2673468548,5150.6092868025,1.9705419942e-02,0.9975441341,0.2813423928,14.2423482686,0
698466,8436354802.375357627869,8436354802.402220726013,2.686309814453e-02,8436354802.388789176941,23.1612938076,11109.2357080355,1.3417540261e-02,0.9989570219,0.2938553419,21.8779933927,0
699424,8436355088.709973335266,8436355088.751430511475,4.145717620850e-02,8436355088.730701446533,21.0938006091,4675.7815452492,2.0681778929e-02,0.9977418059,0.3079197742,14.8548358736,0
699474,8436355103.662074089050,8436355103.699526786804,3.745269775391e-02,8436355103.680800437927,21.0878466817,5724.3557881585,1.8691824229e-02,0.9981563599,0.3079632400,16.4454503149,0
699651,8436355156.614135742188,8436355156.641079902649,2.694416046143e-02,8436355156.627607345581,24.3696197019,11043.8388003821,1.3457208102e-02,0.9988960778,0.2864775685,21.2645384809,0
699907,8436355232.979308128357,8436355233.010635375977,3.132724761963e-02,8436355232.994972229004,16.4133198903,8168.0629958447,1.5647878256e-02,0.9989947694,0.3490734200,22.2856105456,0
700651,8436355455.424519538879,8436355455.465671539307,4.115200042725e-02,8436355455.445095062256,45.2551102350,4769.2354789013,2.0478145048e-02,0.9952442085,0.2102234622,10.2169255454,0
701037,8436355570.853304862976,8436355570.892325401306,3.902053833008e-02,8436355570.872815132141,31.8857420441,5286.0479180751,1.9451336632e-02,0.9969794095,0.2504475189,12.8367023950,0
701328,8436355657.867629051208,8436355657.901474952698,3.384590148926e-02,8436355657.884552001953,23.6503554747,7007.2255685290,1.6894367957e-02,0.9983110045,0.2908011780,17.1838340951,0
701415,8436355683.743827819824,8436355683.785834312439,4.200649261475e-02,8436355683.764831542969,31.7651640976,4565.5107402654,2.0930052294e-02,0.9965151095,0.2509224078,11.9468392690,0
701884,8436355824.322504997253,8436355824.348752975464,2.624797821045e-02,8436355824.335628509521,19.9304669464,11631.6964116258,1.3112740558e-02,0.9991429018,0.3167789106,24.1373951207,0
701964,8436355848.157137870789,8436355848.191172599792,3.403472900391e-02,8436355848.174155235291,60.9355278322,6967.2347886405,1.6942784026e-02,0.9956173897,0.1811672571,10.6460231897,0
702737,8436356079.086727142334,8436356079.128056526184,4.132938385010e-02,8436356079.107391357422,25.4692388450,4708.9865035663,2.0608732159e-02,0.9972920106,0.2802250883,13.5605742085,0
702806,8436356099.715797424316,8436356099.755660057068,3.986263275146e-02,8436356099.735729217529,41.6664989942,5076.1860286560,1.9849347416e-02,0.9958874287,0.2190894638,10.9922224752,0
703050,8436356172.690331459045,8436356172.710126876831,1.979541778564e-02,8436356172.700229644775,27.8541078173,20443.3833529359,9.8909637808e-03,0.9993185178,0.2679602484,27.0729571132,0
703135,8436356198.117553710938,8436356198.152053833008,3.450012207031e-02,8436356198.134803771973,28.4635040340,6749.6929835396,1.7213650793e-02,0.9978892688,0.2650762488,15.3666846912,0
703219,8436356223.327085494995,8436356223.345943450928,1.885795593262e-02,8436356223.336514472961,19.9037368420,22515.6680824229,9.4248094604e-03,0.9995579048,0.3169915514,33.6188664888,0
703230,8436356226.525563240051,8436356226.562936782837,3.737354278564e-02,8436356226.544250488281,25.2898973111,5752.7417947644,1.8645651256e-02,0.9977995055,0.2812169313,15.0489844088,0
703837,8436356407.940727233887,8436356407.977436065674,3.670883178711e-02,8436356407.959081649780,19.8479438188,5956.5992887906,1.8323811066e-02,0.9983325632,0.3174367740,17.2948447827,0
